id,referencia,marca,capacidad,ciudad,responsable
6169,"ACH01,ACH22,ACH43","sony, rico, kelley",1819,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4795,"ACH01,ACH22,ACH43","sony, rico, kelley",884,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6194,"ACH01,ACH22,ACH43","sony, rico, kelley",723,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3281,"ACH01,ACH22,ACH43","sony, rico, kelley",1993,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6551,"ACH01,ACH22,ACH43","sony, rico, kelley",857,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8985,"ACH01,ACH22,ACH43","sony, rico, kelley",1412,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1886,"ACH01,ACH22,ACH43","sony, rico, kelley",762,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
623,"ACH01,ACH22,ACH43","sony, rico, kelley",714,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9850,"ACH01,ACH22,ACH43","sony, rico, kelley",853,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
189,"ACH01,ACH22,ACH43","sony, rico, kelley",128,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4515,"ACH01,ACH22,ACH43","sony, rico, kelley",1713,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1696,"ACH01,ACH22,ACH43","sony, rico, kelley",670,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9123,"ACH01,ACH22,ACH43","sony, rico, kelley",336,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5821,"ACH01,ACH22,ACH43","sony, rico, kelley",1435,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2903,"ACH01,ACH22,ACH43","sony, rico, kelley",135,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4171,"ACH01,ACH22,ACH43","sony, rico, kelley",821,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5017,"ACH01,ACH22,ACH43","sony, rico, kelley",1316,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7596,"ACH01,ACH22,ACH43","sony, rico, kelley",1353,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4042,"ACH01,ACH22,ACH43","sony, rico, kelley",759,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2360,"ACH01,ACH22,ACH43","sony, rico, kelley",966,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5902,"ACH01,ACH22,ACH43","sony, rico, kelley",1953,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8136,"ACH01,ACH22,ACH43","sony, rico, kelley",1711,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2604,"ACH01,ACH22,ACH43","sony, rico, kelley",1270,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5628,"ACH01,ACH22,ACH43","sony, rico, kelley",1235,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3416,"ACH01,ACH22,ACH43","sony, rico, kelley",1660,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
714,"ACH01,ACH22,ACH43","sony, rico, kelley",1657,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1071,"ACH01,ACH22,ACH43","sony, rico, kelley",371,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8444,"ACH01,ACH22,ACH43","sony, rico, kelley",1239,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5726,"ACH01,ACH22,ACH43","sony, rico, kelley",1146,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9537,"ACH01,ACH22,ACH43","sony, rico, kelley",1288,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7124,"ACH01,ACH22,ACH43","sony, rico, kelley",1567,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9872,"ACH01,ACH22,ACH43","sony, rico, kelley",1364,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7465,"ACH01,ACH22,ACH43","sony, rico, kelley",436,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6052,"ACH01,ACH22,ACH43","sony, rico, kelley",713,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9862,"ACH01,ACH22,ACH43","sony, rico, kelley",1398,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9365,"ACH01,ACH22,ACH43","sony, rico, kelley",222,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2465,"ACH01,ACH22,ACH43","sony, rico, kelley",1195,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4910,"ACH01,ACH22,ACH43","sony, rico, kelley",787,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
926,"ACH01,ACH22,ACH43","sony, rico, kelley",1522,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4326,"ACH01,ACH22,ACH43","sony, rico, kelley",1536,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1383,"ACH01,ACH22,ACH43","sony, rico, kelley",1003,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9650,"ACH01,ACH22,ACH43","sony, rico, kelley",487,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8104,"ACH01,ACH22,ACH43","sony, rico, kelley",1052,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8459,"ACH01,ACH22,ACH43","sony, rico, kelley",883,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5482,"ACH01,ACH22,ACH43","sony, rico, kelley",1812,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3695,"ACH01,ACH22,ACH43","sony, rico, kelley",290,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3275,"ACH01,ACH22,ACH43","sony, rico, kelley",1134,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6029,"ACH01,ACH22,ACH43","sony, rico, kelley",632,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7586,"ACH01,ACH22,ACH43","sony, rico, kelley",145,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5143,"ACH01,ACH22,ACH43","sony, rico, kelley",1369,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5115,"ACH01,ACH22,ACH43","sony, rico, kelley",112,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9871,"ACH01,ACH22,ACH43","sony, rico, kelley",911,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8396,"ACH01,ACH22,ACH43","sony, rico, kelley",1522,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2252,"ACH01,ACH22,ACH43","sony, rico, kelley",1171,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4073,"ACH01,ACH22,ACH43","sony, rico, kelley",797,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8972,"ACH01,ACH22,ACH43","sony, rico, kelley",685,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7462,"ACH01,ACH22,ACH43","sony, rico, kelley",700,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6099,"ACH01,ACH22,ACH43","sony, rico, kelley",1211,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4657,"ACH01,ACH22,ACH43","sony, rico, kelley",1709,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5741,"ACH01,ACH22,ACH43","sony, rico, kelley",1620,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6334,"ACH01,ACH22,ACH43","sony, rico, kelley",424,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6755,"ACH01,ACH22,ACH43","sony, rico, kelley",416,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2040,"ACH01,ACH22,ACH43","sony, rico, kelley",1124,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8554,"ACH01,ACH22,ACH43","sony, rico, kelley",1762,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8121,"ACH01,ACH22,ACH43","sony, rico, kelley",1802,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
568,"ACH01,ACH22,ACH43","sony, rico, kelley",1626,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7086,"ACH01,ACH22,ACH43","sony, rico, kelley",846,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7647,"ACH01,ACH22,ACH43","sony, rico, kelley",971,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7683,"ACH01,ACH22,ACH43","sony, rico, kelley",647,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4465,"ACH01,ACH22,ACH43","sony, rico, kelley",917,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5225,"ACH01,ACH22,ACH43","sony, rico, kelley",1562,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9547,"ACH01,ACH22,ACH43","sony, rico, kelley",1773,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8406,"ACH01,ACH22,ACH43","sony, rico, kelley",955,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5770,"ACH01,ACH22,ACH43","sony, rico, kelley",1406,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9857,"ACH01,ACH22,ACH43","sony, rico, kelley",1062,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5213,"ACH01,ACH22,ACH43","sony, rico, kelley",833,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9316,"ACH01,ACH22,ACH43","sony, rico, kelley",179,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1945,"ACH01,ACH22,ACH43","sony, rico, kelley",1241,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3850,"ACH01,ACH22,ACH43","sony, rico, kelley",1018,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8210,"ACH01,ACH22,ACH43","sony, rico, kelley",1733,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7316,"ACH01,ACH22,ACH43","sony, rico, kelley",535,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1307,"ACH01,ACH22,ACH43","sony, rico, kelley",1280,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4607,"ACH01,ACH22,ACH43","sony, rico, kelley",118,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6851,"ACH01,ACH22,ACH43","sony, rico, kelley",1806,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1081,"ACH01,ACH22,ACH43","sony, rico, kelley",107,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3206,"ACH01,ACH22,ACH43","sony, rico, kelley",1974,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
278,"ACH01,ACH22,ACH43","sony, rico, kelley",564,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5587,"ACH01,ACH22,ACH43","sony, rico, kelley",1999,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1612,"ACH01,ACH22,ACH43","sony, rico, kelley",621,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1215,"ACH01,ACH22,ACH43","sony, rico, kelley",1075,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3623,"ACH01,ACH22,ACH43","sony, rico, kelley",1858,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1281,"ACH01,ACH22,ACH43","sony, rico, kelley",430,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7905,"ACH01,ACH22,ACH43","sony, rico, kelley",1206,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3219,"ACH01,ACH22,ACH43","sony, rico, kelley",631,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3195,"ACH01,ACH22,ACH43","sony, rico, kelley",1795,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1220,"ACH01,ACH22,ACH43","sony, rico, kelley",1627,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3810,"ACH01,ACH22,ACH43","sony, rico, kelley",1714,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2139,"ACH01,ACH22,ACH43","sony, rico, kelley",1679,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4235,"ACH01,ACH22,ACH43","sony, rico, kelley",1879,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3280,"ACH01,ACH22,ACH43","sony, rico, kelley",178,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3527,"ACH01,ACH22,ACH43","sony, rico, kelley",960,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
504,"ACH01,ACH22,ACH43","sony, rico, kelley",1817,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6766,"ACH01,ACH22,ACH43","sony, rico, kelley",447,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9017,"ACH01,ACH22,ACH43","sony, rico, kelley",879,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7493,"ACH01,ACH22,ACH43","sony, rico, kelley",1661,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8835,"ACH01,ACH22,ACH43","sony, rico, kelley",931,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2855,"ACH01,ACH22,ACH43","sony, rico, kelley",150,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8001,"ACH01,ACH22,ACH43","sony, rico, kelley",275,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6348,"ACH01,ACH22,ACH43","sony, rico, kelley",600,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
